title,type,description,cast,creators,directors,genres,mpaa,poster,duration,url,seasons,api_url
Die letzte Welle,movie,"Der junge Surfer Bob ist todlich an Leukamie erkrankt. Seine Kumpels erfahren davon und beschliesen, ihn aus dem Krankenhaus zu entfuhren und mit ihm einen Ausflug nach Mexiko zu unternehmen, um ihm ein letztes grosartiges Surferlebnis zu verschaffen.","Gregg Rainwater,Robert Caso and Troy Fazio",,Will Geiger,Drama,,http://imghost.device.screenmedia.net/7089edcc-b077-4012-8777-0fff3bb2ac37-1359070475.jpg,6180,https://www.popcornflix.com/movie/18-7089edcc-b077-4012-8777-0fff3bb2ac37-die-letzte-welle,,https://api.unreel.me/v2/sites/popcornflix/channels/DRAMA_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Jungle Boy,movie,"Divertida aventura para la familia de Geller, un niño criado en la selva con un mono y un elefante, quien siente respeto hacia todos los animales. Por ello, cuando los humanos los invaden para robar sus tesoros, Geller lucha para proteger su hogar, mientras la hija de un antropólogo le gusta.","Lea Moreno,Asif Mohammed Seth,David Fox",,Allan A. Goldstein,Espanol,PG,http://imghost.device.screenmedia.net/32523_JungleBoy_214x306ESP.jpg,5340,https://www.popcornflix.com/movie/18-97638c1c-b659-4d6d-a660-7927c19ac71d-jungle-boy,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Rx,movie,"Tres amigos deciden cruzar la frontera en busca de un viaje salvaje y obtienen más de lo que piden. Atrapados en el lado equivocado, deciden hacer un trato peligroso con un poderoso cartel de drogas en un intento desesperado por salir con vida.","Eric Balfour,Colin Hanks,Lauren German",,Ariel Vromen,Espanol,R,http://imghost.device.screenmedia.net/28711_RxESP_214x306.jpg,5220,https://www.popcornflix.com/movie/18-6289b08f-226c-4f9c-b107-4fc3a1463416-rx,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Fear of the Dark,movie,"Each night Ryan lies awake watching as the evil in the darkness grows stronger.  Big brother Dale sees this as an attention getting antic.  Trapped alone in the house during a violent night storm, Dale quickly realizes little Ryan has every reason to be afraid.","Rachel Skarsten,Jesse James,Kevin Zegers",,K.C. Bascombe,Horror,PG-13,http://imghost.device.screenmedia.net/068dcbf8-97fa-42f8-8336-c5e73f66f787-1391714234.jpg,5460,https://www.popcornflix.com/movie/18-068dcbf8-97fa-42f8-8336-c5e73f66f787-fear-of-the-dark,,https://api.unreel.me/v2/sites/popcornflix/channels/HORROR/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Kickboxer V,movie,"Matt Reeves ist ein Champion in einer Welt der Gewalt, die keine Regeln kennt. Die Welt dieses brutalen Kampfsports wird von Mr. Negall dominiert, und reprasentiert die neuen effektiven Kampftechniken, gegen die, die bisherigen Kampfstile chancenlos sind. Wer seine Regeln nicht akzeptiert, ist verloren. Negalls brutale Mannschaft kennt kein Pardon und wenn es darum geht, seine Interessen zu vertreten, gehen sie",Mark Dacascos and James Ryan.  Dir.Kristine Peterson,,Kristine Peterson,Action/Thriller,R,http://imghost.device.screenmedia.net/c67dcb1b-5327-4706-9b64-ecfe26a00a5b-1359396382.jpg,4740,https://www.popcornflix.com/movie/18-c67dcb1b-5327-4706-9b64-ecfe26a00a5b-kickboxer-v,,https://api.unreel.me/v2/sites/popcornflix/channels/ACTIONTHRILLER_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Handsome Harry,movie,"52 year old Vietnam veteran Harry Sweeney is convinced to seek forgiveness from a comrade he betrayed long ago, David Kagan. Only through confronting the events of his distant past, and David can Harry begin to truly live again.","James Sheridan,Titus Welliver,Campbell Scott,Steve Buscemi,Aidan Quinn",,Bette Gordon,Drama,R,http://imghost.device.screenmedia.net/23275_HandsomeHarry214x306.jpg,5640,https://www.popcornflix.com/movie/18-0c2c5a6e-2637-4282-afd8-3931658b66f7-handsome-harry,,https://api.unreel.me/v2/sites/popcornflix/channels/DRAMA/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Streets of New York,movie,"Der schizophrene Matthew wird obdachlos. Er muss sein Dasein in den tristen Strasen von New York fristen und ist auf sich allein gestellt, bis er den schwarzen Vietnamveteranen Gerry trifft. Die beiden versuchen, sich eine Existenz aufzubauen, doch ein Kollege macht alle Zukunftsplaene zunichte.","Rick Aviles,Matt Dillon,Danny Glover",,Tim Hunter,Drama,R,http://imghost.device.screenmedia.net/f4c04dd4-d741-4ae4-b9ff-c27b83fa0f2c-1359069256.jpg,5940,https://www.popcornflix.com/movie/18-f4c04dd4-d741-4ae4-b9ff-c27b83fa0f2c-streets-of-new-york,,https://api.unreel.me/v2/sites/popcornflix/channels/DRAMA_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
From the Shadows,movie,"Terri, una joven que acaba de ganar la lotería, es secuestrada por un acosador y utilizada como rata de laboratorio humana. No solo debe enfrentarse al loco, sino también a su propia mente afectada por las drogas para poder sobrevivir.","Britt George and Brennan Taylor,Kal Bennett",,Scott C. Robert,Espanol,,http://imghost.device.screenmedia.net/32489_FromShadows_214x306ESP.jpg,5400,https://www.popcornflix.com/movie/18-87d6463f-c707-4d9c-ab49-c7742e83ec0c-from-the-shadows,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Endangered Species,movie,El detective Mike Sullivan investiga asesinatos en un spa donde a las víctimas se les disparó en el ojo o en la oreja. El problema es que no hay rastros de bala en los cadáveres y que algunos de los cuerpos han desaparecido. Sullivan no sabe que un extraterrestre anda suelto cazando humanos.,"Arnold Vosloo,John Rhys-Davies,Eric Roberts",,Kevin Tenney,Espanol,R,http://imghost.device.screenmedia.net/32465_EndageredSpecies_214x306ESP.jpg,5640,https://www.popcornflix.com/movie/18-bafed273-7d21-48cb-af79-4c800c7bd78f-endangered-species,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Blood Angels,movie,"After running away from home, teenager Ashley lands on the doorstep of big sis Leslie, only to discover she has been turned into a half-vampire by her master, Mr. Jones. Tired of their half-lives, the half-vampires devise a plan involving Ashley to overthrow Jones.","Lorenzo Lamas,Leah Cairns",,Ron Oliver,Horror,R,http://imghost.device.screenmedia.net/fc9ee756-f354-457e-8450-e5fd20240f59-1.jpg,6000,https://www.popcornflix.com/movie/18-fc9ee756-f354-457e-8450-e5fd20240f59-blood-angels,,https://api.unreel.me/v2/sites/popcornflix/channels/HORROR/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Ein todlicher Auftrag,movie,"Der syrische Prasident Sahid ist bereit, auf amerikanischem Flugzeugtragerboden einen Friedensvertrag zu unterzeichnen. Fanatische Glaubenskrieger sabotieren den Plan und drohen, einen Weltkrieg zu entfachen. Die Antiterroreinheit Freedom Strike soll die Kastanien aus dem Feuer holen.","Felicity Waterman,Tone Loc,Michael Dudikoff",,Jerry P. Jacobs,Action/Thriller,R,http://imghost.device.screenmedia.net/fb39425b-a404-4ce1-94d5-c37793c51750-1358461638.jpg,5400,https://www.popcornflix.com/movie/18-fb39425b-a404-4ce1-94d5-c37793c51750-ein-todlicher-auftrag,,https://api.unreel.me/v2/sites/popcornflix/channels/ACTIONTHRILLER_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
The Body,movie,"Eine Archaeologin entdeckt in einem Grab in Jerusalem die sterblichen Ueberreste eines gekreuzigten Mannes. Handelt es sich etwa um Jesus Christus? Der Vatikan schickt Pater Gutirrez, um die Wahrheit herauszufinden. Rund um das Grab kommt es zu moerderischen Auseinandersetzungen...","Antonio Banderas,Olivia Williams,John Shrapnel",,Jonas McCord,Drama,PG-13,http://imghost.device.screenmedia.net/bac8b2a4-af98-4a4d-981b-97c1f34551b0-1359127802.jpg,6360,https://www.popcornflix.com/movie/18-bac8b2a4-af98-4a4d-981b-97c1f34551b0-the-body,,https://api.unreel.me/v2/sites/popcornflix/channels/DRAMA/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Sugar Hill,movie,"Die Bruder Romello und Raynathan wachsen in Harlem im Umfeld von Gewalt und Drogenkriminalitaet auf. Sie mussen miterleben, wie ihre Mutter den Fixer Tod stirbt und der Vater von der Mafia erschossen wird. Romello will aussteigen, doch der Ausstieg wird ihm von seinen Kollegen nicht leicht gemacht.","Michael Wright,Wesley Snipes,Khandi Alexander",,Leon Ichaso,Drama,R,http://imghost.device.screenmedia.net/2a516b15-7579-4bb8-ae6d-eded092ba32d-1359397035.jpg,7140,https://www.popcornflix.com/movie/18-2a516b15-7579-4bb8-ae6d-eded092ba32d-sugar-hill,,https://api.unreel.me/v2/sites/popcornflix/channels/DRAMA_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Fortunes of War,movie,"A Peter Kernana, un socorrista estadounidense en Tailandia, lo convencen para contrabandear medicina hacia un puesto remoto. Su equipo, su amigo Khoy Thoun y una hermosa trabajadora de la cruz roja cuyos sentimientos por Peter se complican al estar casada con el cerebro del plan, están en desventaja.","Michael Ironside,Martin Sheen,Sam Jenkins,Matt Salinger",,Thierry Notz,Espanol,R,http://imghost.device.screenmedia.net/32487_FortunesofWar_214x306ESP.jpg,6480,https://www.popcornflix.com/movie/18-8539823b-2ebd-4747-bd50-f85a33d64f9e-fortunes-of-war,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
300 Killers,movie,"Los delitos violentos aumentaron a límites insospechados. Cuando el detective Frank McGuffin desaparece en una misión encubierta, su novia, Vicki se une al jefe Lomax en una misión suicida para terminar con estos crímenes brutales.","Tierra Peterson,Johnny Andrews,J.P. Simmons",,Matt Jaissle,Espanol,,http://imghost.device.screenmedia.net/27883_300Killers_214x306ESP.jpg,4500,https://www.popcornflix.com/movie/18-167fe62d-c0fd-4618-b628-53623f07e917-300-killers,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Raising Hell - Ort des Todes,movie,"Brooke Howser kommt in das Provinznest Wallburg, um den Tod ihres Bruders aufzuklaren. Der einflussreiche La Fontaine redet ihr ein, dass Landstreicher ihren Bruder auf dem Gewissen hatten. Brooke merkt bald, dass bei aller Hoflichkeit La Fontaines ihn und den Ort ein Geheimnis umgibt.","Judson Earney Scott,Kim Richards,Kin Shriner",,Richard Styles,Action/Thriller,,http://imghost.device.screenmedia.net/ea2c57e9-1b04-4409-893c-f0883b7f3e22-1358887149.jpg,4980,https://www.popcornflix.com/movie/18-ea2c57e9-1b04-4409-893c-f0883b7f3e22-raising-hell-ort-des-todes,,https://api.unreel.me/v2/sites/popcornflix/channels/ACTIONTHRILLER_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Armed and Deadly,movie,"At the age of 16, Janis witnessed her twin brother, Jamey, butcher their parents to death. Jamey blames Janis for his prison sentence and promises to kill her when he is released. Now, 20 years later, Jamey has been released and he is on his way to see Janis.","Audrey Landers,Diane Ford,Lisa Varga",,Andrzej Mrotek,Drama,R,http://imghost.device.screenmedia.net/21364_ArmedandDeadly_214x306_Thumbnail.jpg,6000,https://www.popcornflix.com/movie/18-b1eda86d-48d3-4fee-bda5-1af652cb9090-armed-and-deadly,,https://api.unreel.me/v2/sites/popcornflix/channels/DRAMA/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
End of Innocence,movie,"A teenager kills his abusive father and his friends including Danny, the high school football star vow to protect him by covering up the evidence. But one bad choice gives dark rise to another. The  suspicion mounts and Danny struggles to hold on to his chance of a promising future.","Rodney Eastman,Peter Facinelli,Jay R. Ferguson",,James Rowe,Drama,,http://imghost.device.screenmedia.net/21240_BlueRidgeFalls_214x306_Thumbnail.jpg,6480,https://www.popcornflix.com/movie/18-982cd964-03c2-4dde-b978-25e4c61faaca-end-of-innocence,,https://api.unreel.me/v2/sites/popcornflix/channels/DRAMA_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
In Her Defense,movie,"Andrew Garfield es un abogado en aprietos que tiene un amorío con Jane,  pero su marido los descubre. Los celos arrasan y Andrew accidentalmente lo mata. La policía acusa a Jane y Andrew debe defenderla sin convertirse en sospechoso. Además, este puede ser el gran caso para mejorar su carrera.","Marlee Matlin.,Michael Dudikoff",,Sidney J. Furie,Espanol,R,http://imghost.device.screenmedia.net/32501_InHerDefense_214x306ESP.jpg,5880,https://www.popcornflix.com/movie/18-2eb16be4-d70e-45f2-9d1d-085cde1c436b-in-her-defense,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Mee-Shee the Water Giant,movie,"Mac, un niño de nueve años vivirá una gran aventura cuando descubra a Mee-Shee, el encantador gigante del agua. Juntos tendrán que sortear a un grupo de cazadores malvados que amenazan con llevarse a Mee-Shee para siempre. Una historia que se ganará el corazón de toda la familia.","Rena Owen,Bruce Greenwood",,John Henderson,Espanol,PG,http://imghost.device.screenmedia.net/30979_MeeShee_214x306ESP.jpg,5700,https://www.popcornflix.com/movie/18-ca3eabac-ec60-4e57-86c8-bed1b906b6a8-mee-shee-the-water-giant,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Dilemma - Im Grosstadtdschungel von L.A.,movie,"Schlechte Nachrichten fur Detective Quin, Copkiller Salazar ist nicht nur begnadigt worden, sondern darf obendrein als publikumswirksamer Samariter einem todkranken Madchen seine Niere spenden. Quin ahnt gleich, dass es sich dabei nur um eine Finte handeln kann...","C. Thomas Howell,Danny Trejo,Sofia Shinas",,"Eric Larsen,Eric Louzil",Action/Thriller,,http://imghost.device.screenmedia.net/38bf7b81-7c3a-4e7a-821e-04ac2046ba3a-1358886775.jpg,5040,https://www.popcornflix.com/movie/18-38bf7b81-7c3a-4e7a-821e-04ac2046ba3a-dilemma-im-grosstadtdschungel-von-la,,https://api.unreel.me/v2/sites/popcornflix/channels/ACTIONTHRILLER_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Women in Trouble,movie,"A comedy about a serpentine day in the life of ten seemingly disparate women including a porn star, a flight attendant, a psychiatrist, a masseuse, a bartender and a pair of call girls all with one thing in common, trouble.","Marley Shelton,Joseph Gordon Levitt,Emanuelle Chriqui,Carla Gugino,Josh Brolin,Connie Britton,Simon Baker,Elizabeth Berkeley",,Sebastian Gutierrez,Drama,R,http://imghost.device.screenmedia.net/c77eead9-b649-4969-87fd-58e94a749fee-1357927971.jpg,5820,https://www.popcornflix.com/movie/18-c77eead9-b649-4969-87fd-58e94a749fee-women-in-trouble,,https://api.unreel.me/v2/sites/popcornflix/channels/DRAMA/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
The Private Lives of Pippa Lee,movie,"After nearly two decades caught under the wing of an aging husband, devoted housewife Pippa Lee undergoes a midlife breakthrough. Unearthing the sexually curious wild child of her teens, Pippa sparks a relationship with a kindred soul.","Robin Wright Penn,Monica Bellucci,Julianne Moore,Maria Bello,Keanu Reeves,Blake Lively,Winona Ryder,Alan Arkin",,Rebecca Miller,Drama,R,http://imghost.device.screenmedia.net/cf350b8e-1444-4638-9e98-47caf6ec4c74-1442526576.jpg,5940,https://www.popcornflix.com/movie/18-fq3i3dyzhozn-the-private-lives-of-pippa-lee,,https://api.unreel.me/v2/sites/popcornflix/channels/DRAMA_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Gathering of Old Men,movie,"Un día normal en una plantación en Luisiana cambia cuando un granjero blanco es baleado. Un grupo de negros mayores se responsabilizan. Cuando el alguacil interroga a los sospechosos, solo el joven dueño de la plantación se hace responsable para proteger al grupo en este drama de tensión racial.","Richard Widmark,Louis Gossett Jr.,Holly Hunter",,Volker Schlöndorff,Espanol,PG,http://imghost.device.screenmedia.net/32491_GatheringOfOldMen_214x306ESP.jpg,5460,https://www.popcornflix.com/movie/18-bd454b28-94b6-4389-8a11-54c9a178b852-gathering-of-old-men,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
The Happy Cricket,movie,El grillo feliz debe salvar a la estrella de la noche de un malvado cocodrilo.,"Grant George,Bob Buchholz,Peter Doyle",,Walbercy Ribas,Espanol,G,http://imghost.device.screenmedia.net/27861_HappyCricket_214x306ESP.jpg,4920,https://www.popcornflix.com/movie/18-a2c932ed-29db-4a40-a4d4-850723973c79-the-happy-cricket,,https://api.unreel.me/v2/sites/popcornflix/channels/ESPANOL/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
Crash Point Zero,movie,"In den Weiten Sibiriens finden Ex CIA Agent Hunter und Tochter Nadia eine legendare, koffergrose Massenvernichtungswaffe. Als Hunter den Fund in die USA bringen will, wird seine Maschine gekapert. In der Einsamkeit der Berge obliegt es Nadia und einem herbeigeeilten Agenten, die Waffe zu schutzen.","Treat Williams,Susan Blakely,Gary Hudson,Hannes Jaenicke",,Jim Wynorski,Action/Thriller,R,http://imghost.device.screenmedia.net/9d321d29-f8ee-4859-bb57-301e34bc8470-1358883396.jpg,5400,https://www.popcornflix.com/movie/18-9d321d29-f8ee-4859-bb57-301e34bc8470-crash-point-zero,,https://api.unreel.me/v2/sites/popcornflix/channels/ACTIONTHRILLER_MOVIES/movies?__site=popcornflix&__source=web&page=0&pageSize=10000
